student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
S09882,Leslie Andersen,20,Female,2019,BSE,Social Work,3.86,Yes,"record, arrive, candidate",Tanauan,True,5.0,Hotel Manager,Hotel Manager,Tourism,record,Startup,<15k
S06313,Micheal Davis,27,Female,2018,BA,Political Science,2.26,No,"look, green, end, whether, system, center, reality",Calaca,True,5.0,IT Support,IT Support,Tech,"look, green",Startup,40k-60k
S01191,Ryan Hughes,27,Female,2024,BS,Industrial Engineering,3.98,No,"newspaper, I, change, face",Nasugbu,True,5.0,Case Manager,Case Manager,Social Work,"newspaper, I",NGO,<15k
S05293,Nancy Craig,23,Male,2024,BFA,Fine Arts,3.29,Yes,"final, require, her, similar, this, report, say",Batangas City,True,1.0,Case Manager,Case Manager,Social Work,"final, require, her",Startup,25k-40k
S01542,James Caldwell,21,Female,2018,BS,Computer Science,3.24,Yes,"think, money, truth, these, their, if",Lipa,True,1.0,Instructional Designer,Instructional Designer,Education,"think, money, truth",Private,25k-40k
S07056,Jonathan Hall,21,Male,2020,BFA,Fine Arts,3.18,Yes,"listen, six, describe, boy, age, store, talk",Batangas City,False,,,,,,,
S02539,Justin Bruce,25,Male,2022,BS,Education,2.17,No,"seven, network, truth, opportunity, treatment, ask, area",Lipa,False,,,,,,,
S00953,Diana Wagner,22,Female,2019,BA,Political Science,2.3,Yes,"skill, go, by",Batangas City,False,,,,,,,
S07241,Sarah Tate,29,Female,2021,BA,Communication,3.11,No,"serve, unit, do, somebody, clear, near",Tanauan,True,3.0,Medical Assistant,Medical Assistant,Healthcare,"serve, unit, do",NGO,15k-25k
S06731,Tiffany Cox,21,Female,2021,BFA,Fine Arts,3.71,Yes,"learn, figure, develop, issue, voice",Lipa,True,5.0,Medical Assistant,Medical Assistant,Healthcare,"learn, figure, develop",NGO,<15k
S04846,Vanessa Mullins,29,Male,2022,BS,Nursing,3.2,Yes,"personal, save, memory, Democrat, many, reduce, various",Batangas City,True,1.0,Content Creator,Content Creator,Media,personal,NGO,25k-40k
S06801,Cynthia Gonzalez,30,Male,2019,BFA,Fine Arts,2.98,Yes,"laugh, affect, wait, young, political, ground, coach",Calaca,False,,,,,,,
S08010,Bruce Waller,21,Female,2018,BS,Computer Science,2.56,Yes,"full, military, give",Calaca,True,1.0,Teacher,Teacher,Education,full,Government,15k-25k
S04330,Heidi Harrell,20,Female,2020,BA,Political Science,2.71,Yes,"put, car, consumer, occur, high, stage, third",Lipa,True,3.0,Freelance Artist,Freelance Artist,Art,put,Private,15k-25k
S08924,Kathy Anderson,26,Male,2021,BS,Computer Science,2.93,Yes,"own, course, avoid, few, area, money",Nasugbu,True,2.0,Community Worker,Community Worker,Social Work,"own, course, avoid",Government,<15k
S05334,Eddie Horn,23,Male,2021,BS,Nursing,2.6,No,"home, memory, else, this",Batangas City,True,5.0,Project Coordinator,Project Coordinator,Construction,"home, memory, else",Startup,<15k
S07330,John Compton,24,Female,2019,BSE,Social Work,3.83,Yes,"whom, training, concern, budget, house",Batangas City,True,4.0,Nurse,Nurse,Healthcare,whom,Government,<15k
S09348,John Allen,25,Male,2023,BS,Education,2.95,Yes,"yourself, majority, past, relationship, join, small",Nasugbu,True,3.0,Freelance Artist,Freelance Artist,Art,"yourself, majority, past",NGO,40k-60k
S04729,Jose Burns,26,Female,2020,BA,Communication,2.49,No,"what, store, evening, special, long, director",Nasugbu,True,6.0,Freelance Artist,Freelance Artist,Art,what,Startup,25k-40k
S06541,Jessica Padilla,27,Female,2024,BSE,Social Work,2.8,Yes,"president, for, he",Calaca,False,,,,,,,
S05305,Robert Fleming,28,Female,2018,BSE,Social Work,3.51,Yes,"strong, culture, threat, dinner, at, really, boy",Nasugbu,True,6.0,Site Engineer,Site Engineer,Construction,"strong, culture, threat",Government,<15k
S05161,Ronald Phillips,22,Female,2023,BS,Nursing,2.17,No,"senior, officer, every, end, door, behavior, series",Nasugbu,False,,,,,,,
S07860,Anthony Robinson,29,Male,2020,BSE,Social Work,3.65,No,"amount, plan, could, provide, go, wrong",Nasugbu,False,,,,,,,
S02156,Bradley Carson,27,Male,2021,BA,Communication,2.85,Yes,"tree, process, letter, building",Lipa,True,5.0,Content Creator,Content Creator,Media,tree,NGO,<15k
S01062,Rachel Tucker,24,Female,2020,BA,Communication,3.64,Yes,"marriage, network, edge",Batangas City,True,5.0,Site Engineer,Site Engineer,Construction,"marriage, network",Government,15k-25k
S01167,Nancy Barnes,23,Male,2024,BS,Education,2.51,No,"treatment, away, might, drug, cover, instead, girl",Lipa,True,2.0,Tour Guide,Tour Guide,Tourism,treatment,Government,15k-25k
S03636,Bonnie Reed,30,Male,2023,BS,Education,3.76,Yes,"health, keep, Mrs",Calaca,True,6.0,Nurse,Nurse,Healthcare,health,Startup,25k-40k
S07651,Cassandra Church,22,Female,2024,BSE,Social Work,3.67,Yes,"course, real, garden, or, foreign, research, box",Tanauan,False,,,,,,,
S05588,Rachel Warren,20,Female,2018,BSE,Social Work,2.77,No,"democratic, company, sure, agency, better, answer, his",Nasugbu,True,2.0,Site Engineer,Site Engineer,Construction,"democratic, company",Startup,25k-40k
S07192,Stacie Erickson,26,Female,2022,BFA,Fine Arts,2.81,No,"whether, alone, environment, offer, suffer, month, get",Lipa,False,,,,,,,
S04491,Charles Montgomery,26,Male,2019,BA,Communication,3.95,Yes,"summer, step, indicate, baby, somebody, between",Batangas City,False,,,,,,,
S07266,Heather Perkins,24,Male,2024,BSE,Social Work,3.43,No,"design, these, individual, necessary",Calaca,True,3.0,Freelance Artist,Freelance Artist,Art,"design, these",Government,25k-40k
S04980,Norman Boyd,20,Male,2019,BS,Nursing,3.88,No,"force, writer, away, president",Nasugbu,True,5.0,Freelance Artist,Freelance Artist,Art,force,Startup,40k-60k
S08335,Jeffrey Sullivan,24,Female,2019,BFA,Fine Arts,3.39,Yes,"off, song, half, ahead, purpose, tax",Lipa,True,5.0,Content Creator,Content Creator,Media,"off, song, half",Private,>60k
S09952,Anthony English,21,Female,2022,BSE,Social Work,3.06,Yes,"most, physical, decade, soon, which, around",Tanauan,True,2.0,Tour Guide,Tour Guide,Tourism,most,NGO,40k-60k
S04946,Roberto Mata,26,Male,2020,BA,Political Science,2.6,No,"kitchen, course, save",Calaca,True,6.0,Software Developer,Software Developer,Tech,"kitchen, course",Startup,15k-25k
S02782,Zachary Oconnor,29,Male,2024,BFA,Fine Arts,2.43,No,"computer, though, clearly, assume, item, road, accept",Lipa,False,,,,,,,
S00717,Donald Cox,21,Female,2019,BSE,Social Work,2.53,Yes,"simple, tonight, public, until, hear, toward, east",Nasugbu,False,,,,,,,
S02502,Dr. Kyle Jones,22,Female,2019,BS,Computer Science,2.1,No,"political, trouble, difficult, tax, white, establish, small",Lipa,True,5.0,Nurse,Nurse,Healthcare,political,NGO,40k-60k
S04360,Emily Cohen,30,Male,2020,BA,Political Science,2.56,No,"discussion, wall, three, outside, control",Tanauan,False,,,,,,,
S04171,Ralph Macias,26,Male,2023,BA,Communication,3.02,No,"data, evening, build, friend",Tanauan,True,4.0,Case Manager,Case Manager,Social Work,"data, evening",Startup,15k-25k
S08082,Sydney Ray,29,Male,2022,BFA,Fine Arts,3.84,No,"culture, wide, likely, space",Calaca,True,2.0,Site Engineer,Site Engineer,Construction,"culture, wide, likely",Government,<15k
S09760,Thomas Stuart,22,Male,2022,BFA,Fine Arts,2.4,Yes,"today, design, peace, too, way",Lipa,True,3.0,Community Worker,Community Worker,Social Work,"today, design, peace",NGO,25k-40k
S00395,Christopher Ray,26,Female,2024,BFA,Fine Arts,2.68,Yes,"decide, with, power, trouble, idea, arm",Calaca,True,2.0,Community Worker,Community Worker,Social Work,decide,Private,40k-60k
S07186,Daniel Nielsen,29,Female,2023,BSE,Social Work,3.39,Yes,"bad, establish, there, coach",Calaca,True,4.0,Case Manager,Case Manager,Social Work,"bad, establish, there",Private,25k-40k
S09822,Luke Williams,25,Female,2021,BS,Hospitality Management,2.16,No,"economic, course, social, mention",Tanauan,True,4.0,Freelance Artist,Freelance Artist,Art,"economic, course",Government,>60k
S04492,Mr. Walter Conley,26,Female,2021,BFA,Fine Arts,2.35,Yes,"he, now, receive",Batangas City,False,,,,,,,
S01365,Jennifer Smith,22,Male,2024,BFA,Fine Arts,2.92,No,"all, power, might, policy",Tanauan,True,4.0,Tour Guide,Tour Guide,Tourism,all,Startup,25k-40k
S09526,Barbara Douglas,26,Male,2020,BSE,Social Work,2.27,Yes,"phone, world, movie, final",Nasugbu,True,3.0,Hotel Manager,Hotel Manager,Tourism,"phone, world, movie",Government,25k-40k
S08787,Debra Collins,24,Female,2021,BSE,Social Work,3.54,Yes,"include, investment, young",Nasugbu,False,,,,,,,
S05917,Zachary Navarro,29,Female,2019,BA,Political Science,2.21,No,"sound, future, may",Tanauan,False,,,,,,,
S04968,Daniel Peck,25,Female,2023,BFA,Fine Arts,3.5,Yes,"themselves, go, beyond, must, protect, action, fund",Lipa,False,,,,,,,
S02914,Ryan Moyer,25,Male,2022,BA,Communication,3.38,Yes,"itself, also, safe",Calaca,True,3.0,Freelance Artist,Freelance Artist,Art,itself,Private,<15k
S05644,George Hill,30,Female,2022,BSE,Social Work,2.13,Yes,"meet, though, author, very",Lipa,True,3.0,Software Developer,Software Developer,Tech,"meet, though, author",Government,>60k
S03766,Richard Thomas,29,Male,2021,BFA,Fine Arts,3.51,No,"training, turn, concern, same",Batangas City,True,2.0,Data Analyst,Data Analyst,Tech,"training, turn, concern",Government,>60k
S03440,Scott Brown,23,Female,2022,BA,Political Science,2.71,No,"high, ahead, take",Nasugbu,True,4.0,Site Engineer,Site Engineer,Construction,"high, ahead, take",Startup,25k-40k
S07357,Christopher Vargas,30,Female,2024,BFA,Fine Arts,2.38,Yes,"hard, economic, blood, little",Nasugbu,True,5.0,Nurse,Nurse,Healthcare,"hard, economic",NGO,<15k
S06806,Crystal Cisneros,28,Male,2023,BSE,Social Work,3.5,No,"result, last, deal, then, front, political, specific",Batangas City,False,,,,,,,
S02143,Amanda Adkins,23,Male,2022,BA,Communication,3.68,Yes,"threat, may, back, result, news",Nasugbu,False,,,,,,,
S05104,David Shaffer,28,Male,2020,BFA,Fine Arts,3.29,Yes,"region, claim, wait, focus, thousand, financial",Tanauan,False,,,,,,,
S05073,Steve Garcia,26,Female,2022,BA,Political Science,2.69,No,"tend, effort, church",Nasugbu,False,,,,,,,
S01571,Mark Chen,30,Female,2019,BFA,Fine Arts,2.57,No,"red, measure, store",Nasugbu,False,,,,,,,
S04079,Christopher Williams,28,Female,2023,BS,Computer Science,2.34,Yes,"difference, quality, add, keep",Nasugbu,True,5.0,Teacher,Teacher,Education,difference,Government,>60k
S01122,Veronica Carlson,29,Male,2024,BS,Industrial Engineering,2.74,No,"sister, its, according, various, fast, say",Tanauan,False,,,,,,,
S02786,Jamie Poole,24,Male,2023,BFA,Fine Arts,2.63,No,"heavy, understand, cut, occur, message, whole, onto",Calaca,False,,,,,,,
S02967,Elizabeth Prince,28,Female,2018,BSE,Social Work,3.13,Yes,"throw, fill, director, listen, maintain, clear",Batangas City,False,,,,,,,
S02504,Brent Salazar,20,Female,2018,BA,Political Science,2.11,No,"moment, price, task",Batangas City,True,5.0,News Reporter,News Reporter,Media,"moment, price",Private,25k-40k
S05988,Brian Johnson,21,Male,2023,BSE,Social Work,2.97,Yes,"do, hope, indeed, ask, me, actually",Batangas City,False,,,,,,,
S08867,Cassidy Boone,20,Female,2018,BS,Nursing,3.58,No,"national, watch, identify, catch, head",Lipa,True,6.0,Site Engineer,Site Engineer,Construction,national,Startup,25k-40k
S07164,Maria Berg,25,Female,2023,BFA,Fine Arts,3.76,Yes,"guy, rest, water, must, improve, whole, religious",Tanauan,False,,,,,,,
S00728,Suzanne Everett,25,Male,2019,BFA,Fine Arts,3.08,Yes,"hundred, international, cup, call, fact, would",Tanauan,False,,,,,,,
S07587,Natalie Brown,28,Female,2023,BSE,Social Work,2.0,Yes,"quite, position, father, truth",Batangas City,False,,,,,,,
S07543,Terry Hernandez,25,Female,2022,BSE,Social Work,2.44,Yes,"ten, now, such, trouble, over, may, anyone",Lipa,False,,,,,,,
S00412,Vincent Cortez,21,Female,2023,BFA,Fine Arts,2.2,Yes,"do, ball, over, theory",Lipa,False,,,,,,,
S05745,Mrs. Kristina Taylor MD,26,Male,2022,BS,Industrial Engineering,3.35,Yes,"teach, relate, study",Nasugbu,True,3.0,Community Worker,Community Worker,Social Work,"teach, relate, study",Startup,>60k
S07668,Savannah Small,21,Male,2024,BS,Education,2.52,No,"myself, picture, major",Nasugbu,False,,,,,,,
S00825,John Robinson DDS,21,Female,2022,BS,Industrial Engineering,2.79,No,"school, better, small",Lipa,True,4.0,Freelance Artist,Freelance Artist,Art,"school, better, small",Startup,<15k
S03267,Todd Moyer,20,Female,2021,BSE,Social Work,2.35,No,"former, may, fund",Calaca,False,,,,,,,
S03974,Shawn Warren,30,Female,2020,BS,Education,2.32,No,"despite, community, owner, final, will, own",Calaca,True,5.0,IT Support,IT Support,Tech,despite,NGO,40k-60k
S08808,Robert Anderson,29,Female,2023,BSE,Social Work,2.48,Yes,"theory, right, street",Nasugbu,True,6.0,Hotel Manager,Hotel Manager,Tourism,"theory, right",NGO,15k-25k
S08306,Christine Hooper,26,Male,2023,BFA,Fine Arts,3.82,No,"seven, threat, accept, hard, product",Lipa,False,,,,,,,
S00417,Hannah Paul,25,Female,2018,BS,Civil Engineering,3.2,Yes,"section, chair, TV, just, sister, science",Nasugbu,True,4.0,Community Worker,Community Worker,Social Work,section,Private,15k-25k
S06748,Nicholas Hunter,27,Male,2019,BSE,Social Work,2.07,Yes,"oil, thought, institution, short",Batangas City,False,,,,,,,
S08967,Tyrone Adkins,23,Female,2022,BFA,Fine Arts,3.68,Yes,"wife, always, evening, center, reduce",Calaca,False,,,,,,,
S02082,Monica Larsen,24,Female,2021,BFA,Fine Arts,3.83,Yes,"pull, week, discover, buy, stuff, author",Calaca,False,,,,,,,
S08945,Kimberly Lee,27,Female,2020,BFA,Fine Arts,2.82,Yes,"down, cup, guy, computer",Lipa,False,,,,,,,
S03373,Justin Davis MD,21,Male,2020,BFA,Fine Arts,3.56,No,"treatment, get, quality, special, decision, there, design",Calaca,True,5.0,Site Engineer,Site Engineer,Construction,treatment,Startup,<15k
S05726,Paul Jones,21,Female,2024,BA,Political Science,2.69,No,"factor, professor, eight, ready, hit, anything",Nasugbu,True,1.0,News Reporter,News Reporter,Media,factor,Government,>60k
S04107,Timothy Roberts,21,Female,2019,BSE,Social Work,3.72,Yes,"cultural, receive, letter, difficult, night, assume, police",Calaca,True,2.0,Hotel Manager,Hotel Manager,Tourism,"cultural, receive",NGO,25k-40k
S04380,Chelsea George,30,Female,2021,BSE,Social Work,2.18,Yes,"develop, PM, late, occur, defense, carry, generation",Lipa,True,4.0,Community Worker,Community Worker,Social Work,"develop, PM, late",NGO,<15k
S07723,Scott Sanchez,30,Female,2020,BS,Civil Engineering,2.2,Yes,"arm, walk, size, bring",Nasugbu,False,,,,,,,
S01066,James Wilson,26,Male,2018,BA,Political Science,3.54,Yes,"toward, single, law, this, brother",Batangas City,False,,,,,,,
S03913,Travis Rush,27,Female,2023,BS,Industrial Engineering,3.83,Yes,"science, action, raise, carry, edge, must, than",Nasugbu,True,3.0,Community Worker,Community Worker,Social Work,"science, action",Startup,>60k
S05536,Sharon Love,26,Female,2024,BA,Political Science,2.73,Yes,"couple, why, finish, nation, from",Lipa,False,,,,,,,
S08002,Robert Johnson,26,Female,2019,BSE,Social Work,3.48,Yes,"seem, contain, gas, already",Calaca,False,,,,,,,
S05387,Jason Werner,27,Male,2021,BFA,Fine Arts,3.09,Yes,"development, trial, we, stop, agent, hope, message",Calaca,False,,,,,,,
S05732,Jacqueline Johnson,23,Female,2021,BSE,Social Work,3.57,No,"fill, sport, these, over, staff, through",Batangas City,False,,,,,,,
S02738,Carolyn Morris,23,Male,2021,BFA,Fine Arts,3.21,No,"art, outside, ever, education, fund, condition, detail",Calaca,True,1.0,Data Analyst,Data Analyst,Tech,"art, outside, ever",NGO,40k-60k
S05052,Tanner Parker,20,Female,2020,BFA,Fine Arts,3.79,No,"benefit, hear, improve",Batangas City,False,,,,,,,
S04000,Natalie Farmer,27,Male,2022,BS,Computer Science,3.62,Yes,"card, also, direction",Nasugbu,True,5.0,Community Worker,Community Worker,Social Work,"card, also, direction",Government,15k-25k
S02427,Kelly Jefferson,28,Male,2019,BFA,Fine Arts,3.74,Yes,"budget, her, official, response",Batangas City,True,3.0,Hotel Manager,Hotel Manager,Tourism,"budget, her",Government,40k-60k
S06833,James Moon,30,Female,2022,BSE,Social Work,3.85,Yes,"trade, political, almost, nor, manage",Calaca,False,,,,,,,
S01687,Courtney Richard,29,Female,2023,BFA,Fine Arts,3.01,Yes,"trade, name, billion, set, visit, chance",Calaca,True,6.0,Community Worker,Community Worker,Social Work,trade,Government,<15k
S00851,Ashley Pitts,23,Male,2021,BFA,Fine Arts,3.12,No,"significant, fly, help",Batangas City,False,,,,,,,
S06303,Michael Carson,20,Female,2024,BS,Hospitality Management,3.88,No,"see, night, of",Nasugbu,False,,,,,,,
S09087,Jonathan Graham,29,Female,2024,BSE,Social Work,3.93,Yes,"act, officer, safe",Nasugbu,False,,,,,,,
S05878,Gloria Garcia,29,Male,2021,BS,Computer Science,3.11,No,"ahead, with, many",Nasugbu,True,6.0,Instructional Designer,Instructional Designer,Education,"ahead, with",NGO,<15k
S08527,Robert White,28,Female,2019,BFA,Fine Arts,3.72,Yes,"whose, center, she, receive, task, sort, candidate",Tanauan,True,6.0,Medical Assistant,Medical Assistant,Healthcare,whose,NGO,<15k
S02839,Frank Sheppard,23,Female,2018,BS,Industrial Engineering,2.2,Yes,"sea, research, become, today",Batangas City,True,1.0,Site Engineer,Site Engineer,Construction,sea,NGO,25k-40k
S04611,Tiffany Villarreal,21,Female,2018,BSE,Social Work,2.04,No,"move, part, talk, agree",Nasugbu,True,1.0,Data Analyst,Data Analyst,Tech,"move, part",Private,15k-25k
S09540,Melissa Ramos,21,Female,2018,BA,Communication,2.76,No,"artist, receive, certain",Batangas City,False,,,,,,,
S09207,Dustin Martinez,30,Female,2022,BFA,Fine Arts,3.14,No,"open, provide, purpose, visit, bed",Batangas City,False,,,,,,,
S02489,Laura Smith,27,Male,2018,BFA,Fine Arts,3.34,No,"player, many, least, official, here, present",Batangas City,True,1.0,Instructional Designer,Instructional Designer,Education,player,NGO,25k-40k
S06905,Evan Matthews,21,Female,2023,BA,Political Science,3.12,No,"step, everything, second, stop, couple",Calaca,False,,,,,,,
S07390,Carrie Christensen,20,Male,2022,BS,Hospitality Management,2.06,No,"summer, about, central",Calaca,False,,,,,,,
S02849,Shawn Roberts,23,Male,2024,BS,Nursing,2.04,No,"hold, able, situation, school, employee, subject",Tanauan,True,1.0,Case Manager,Case Manager,Social Work,hold,Government,15k-25k
S06665,Tracy Harrison,30,Male,2020,BFA,Fine Arts,3.35,Yes,"because, represent, seat, successful, green, painting",Lipa,False,,,,,,,
S05881,Steven Velazquez,22,Female,2018,BS,Education,3.35,Yes,"visit, base, group, evidence, population, authority",Calaca,True,1.0,Community Worker,Community Worker,Social Work,"visit, base",NGO,40k-60k
S04452,Nicholas Johnson,24,Male,2019,BSE,Social Work,2.68,Yes,"amount, study, mind, school, audience",Tanauan,False,,,,,,,
S07421,Francisco Miller,25,Male,2023,BA,Communication,2.27,Yes,"simply, law, agree, live, hear",Lipa,False,,,,,,,
S06484,Anna Lucero,26,Female,2018,BA,Communication,3.45,Yes,"stand, white, still, western, southern, name",Batangas City,True,1.0,Site Engineer,Site Engineer,Construction,"stand, white",Government,>60k
S02479,David Colon,24,Female,2021,BA,Communication,2.89,Yes,"society, hour, with",Lipa,True,5.0,Nurse,Nurse,Healthcare,society,Startup,>60k
S06617,Aaron Moore,29,Male,2019,BSE,Social Work,2.44,Yes,"up, old, when, lay, south",Tanauan,False,,,,,,,
S02141,Deanna Esparza,22,Male,2019,BS,Education,3.36,Yes,"remain, three, usually, idea, customer, safe, five",Tanauan,False,,,,,,,
S05188,Erin Duran,27,Male,2024,BS,Industrial Engineering,2.85,No,"people, popular, natural, truth",Nasugbu,True,4.0,Gallery Assistant,Gallery Assistant,Art,"people, popular, natural",Startup,15k-25k
S09704,Adam Snyder,28,Male,2023,BA,Political Science,3.31,No,"none, argue, defense, responsibility",Calaca,False,,,,,,,
S02744,Ryan Finley,29,Male,2021,BS,Civil Engineering,2.24,No,"case, heavy, happen, plan, everyone",Tanauan,True,6.0,Gallery Assistant,Gallery Assistant,Art,case,NGO,40k-60k
S07253,April Douglas,24,Female,2020,BFA,Fine Arts,2.39,Yes,"make, middle, arm, hear, should",Batangas City,False,,,,,,,
S03506,Hannah Murphy,21,Male,2020,BSE,Social Work,3.89,Yes,"respond, over, want",Lipa,True,6.0,Community Worker,Community Worker,Social Work,respond,Startup,>60k
S01679,Cynthia Bennett,24,Female,2022,BSE,Social Work,3.12,No,"feel, against, meeting, note, concern, less, record",Nasugbu,True,3.0,News Reporter,News Reporter,Media,"feel, against, meeting",NGO,15k-25k
S04249,David Dominguez,22,Male,2024,BSE,Social Work,2.6,Yes,"bill, across, kid",Lipa,True,6.0,Community Worker,Community Worker,Social Work,"bill, across, kid",NGO,<15k
S03147,Aaron Bright,21,Male,2021,BSE,Social Work,3.94,Yes,"admit, likely, true, affect, most, help",Lipa,False,,,,,,,
S08130,Sue Davis,27,Male,2023,BA,Communication,2.33,No,"agreement, check, stuff, article, foreign",Lipa,True,5.0,Tour Guide,Tour Guide,Tourism,"agreement, check",NGO,>60k
S07004,Elizabeth Richmond,25,Female,2018,BS,Computer Science,3.34,Yes,"what, but, water, help, hotel, law, most",Nasugbu,True,2.0,Nurse,Nurse,Healthcare,"what, but",Government,>60k
S00580,Scott Beck,30,Male,2024,BS,Industrial Engineering,3.5,No,"say, benefit, recent, thus, speak, hospital",Batangas City,False,,,,,,,
S04070,Hayley Gibson,25,Female,2018,BFA,Fine Arts,2.08,No,"nice, focus, person, drive, beat, how",Batangas City,False,,,,,,,
S03343,David Simpson,24,Male,2019,BS,Computer Science,2.46,Yes,"special, professor, tree, customer, industry, other",Calaca,True,2.0,News Reporter,News Reporter,Media,special,NGO,40k-60k
S07404,Laura Butler,27,Female,2018,BS,Industrial Engineering,2.0,Yes,"piece, whatever, stop, suggest, kitchen, local",Batangas City,True,1.0,Teacher,Teacher,Education,"piece, whatever, stop",NGO,25k-40k
S03672,Micheal Simmons,29,Female,2021,BFA,Fine Arts,2.99,No,"his, suggest, list, particular, huge, during",Batangas City,True,1.0,Data Analyst,Data Analyst,Tech,his,Private,40k-60k
S00559,Katie Mullins,20,Female,2021,BFA,Fine Arts,2.08,Yes,"option, bill, later, election, agent",Calaca,False,,,,,,,
S05237,Haley Roberts,25,Male,2022,BFA,Fine Arts,3.95,Yes,"vote, clearly, both",Calaca,False,,,,,,,
S07805,Elizabeth Morgan,26,Male,2021,BA,Political Science,3.3,No,"organization, would, message, pick",Lipa,True,6.0,Nurse,Nurse,Healthcare,"organization, would, message",Startup,25k-40k
S00512,Elizabeth Knight,23,Male,2022,BSE,Social Work,3.43,No,"hand, create, suffer, once, soldier",Tanauan,False,,,,,,,
S01081,George Cook,25,Female,2023,BS,Computer Science,2.41,Yes,"across, relate, law, likely, able, else, black",Nasugbu,True,3.0,Software Developer,Software Developer,Tech,across,Government,<15k
S01664,Daniel Jackson,24,Male,2019,BSE,Social Work,2.78,No,"we, hotel, might",Batangas City,True,4.0,Site Engineer,Site Engineer,Construction,we,Government,25k-40k
S09204,Jack Raymond,30,Male,2021,BFA,Fine Arts,2.76,No,"security, black, affect, space, take, total",Nasugbu,False,,,,,,,
S01931,Bobby Pearson,20,Female,2021,BA,Communication,2.13,Yes,"agency, blue, happen, either, common, day",Tanauan,True,5.0,Site Engineer,Site Engineer,Construction,agency,Private,25k-40k
S09666,John Lee,29,Male,2022,BS,Industrial Engineering,3.19,No,"doctor, want, term, officer",Tanauan,True,4.0,Site Engineer,Site Engineer,Construction,"doctor, want, term",Government,<15k
S01150,Thomas Davis,20,Male,2024,BFA,Fine Arts,2.63,Yes,"fall, bring, husband, level, pattern, record, quickly",Lipa,False,,,,,,,
S02838,Eric Johnson,27,Female,2020,BS,Education,2.62,No,"fight, south, bring, cover, exist, represent",Tanauan,True,1.0,Data Analyst,Data Analyst,Tech,"fight, south",NGO,<15k
S05949,John Summers,29,Male,2022,BS,Computer Science,3.54,Yes,"tax, he, simple, every, weight",Calaca,True,5.0,Project Coordinator,Project Coordinator,Construction,"tax, he",Private,40k-60k
S08308,Mindy Santos DDS,28,Male,2021,BS,Computer Science,3.88,Yes,"best, white, beyond, water, wear, ability, drug",Calaca,True,2.0,Medical Assistant,Medical Assistant,Healthcare,"best, white, beyond",Startup,15k-25k
S08932,Nicholas Allison,23,Male,2019,BSE,Social Work,3.0,No,"back, image, service, look, suffer, common, cause",Tanauan,False,,,,,,,
S09788,Angel Larson,25,Female,2019,BFA,Fine Arts,3.94,Yes,"purpose, return, light, hot, here, officer",Batangas City,True,1.0,Software Developer,Software Developer,Tech,purpose,Private,>60k
S05177,Jorge Wyatt,28,Female,2022,BFA,Fine Arts,3.31,Yes,"operation, argue, blue, big, computer, share",Nasugbu,False,,,,,,,
S00830,Michael Jacobs,20,Male,2020,BSE,Social Work,2.28,Yes,"air, score, in",Calaca,False,,,,,,,
S08311,Jared Olson,25,Female,2019,BA,Political Science,2.78,Yes,"order, film, head, they, realize",Tanauan,True,3.0,Gallery Assistant,Gallery Assistant,Art,"order, film, head",Startup,15k-25k
S04752,Adam Mcdonald,22,Female,2021,BSE,Social Work,3.43,Yes,"during, position, real",Lipa,False,,,,,,,
S09850,Jerry Hernandez,27,Female,2020,BS,Nursing,3.61,Yes,"environment, hand, together",Tanauan,True,1.0,Content Creator,Content Creator,Media,environment,Government,<15k
S00635,Adam White,24,Male,2020,BA,Political Science,2.48,No,"determine, way, realize, parent",Calaca,False,,,,,,,
S04465,Travis Carr,26,Female,2021,BSE,Social Work,3.11,Yes,"budget, turn, process",Nasugbu,False,,,,,,,
S06799,Jaime Johnson,28,Male,2018,BS,Industrial Engineering,2.87,Yes,"shoulder, ever, office, simply",Nasugbu,True,5.0,Medical Assistant,Medical Assistant,Healthcare,"shoulder, ever",Private,40k-60k
S07987,Victoria Summers,23,Male,2024,BFA,Fine Arts,3.82,No,"popular, capital, certain, one, chance, spring",Calaca,False,,,,,,,
S07079,Douglas White,25,Male,2021,BSE,Social Work,3.37,Yes,"two, prove, north",Nasugbu,True,2.0,IT Support,IT Support,Tech,"two, prove, north",NGO,<15k
S06966,Mary Alexander,25,Male,2019,BS,Industrial Engineering,2.3,No,"nearly, store, pay, spend, reflect, suddenly",Lipa,True,2.0,Instructional Designer,Instructional Designer,Education,nearly,Startup,25k-40k
S04142,Ryan King,22,Female,2022,BSE,Social Work,3.36,Yes,"begin, consumer, concern, their, pattern",Tanauan,True,1.0,Freelance Artist,Freelance Artist,Art,begin,NGO,40k-60k
S07027,Jennifer Phillips,27,Male,2020,BA,Political Science,2.34,No,"night, born, single, low, source, national, issue",Nasugbu,True,6.0,Community Worker,Community Worker,Social Work,"night, born, single",Private,15k-25k
S09183,Melissa Perez,26,Female,2021,BFA,Fine Arts,2.24,Yes,"end, catch, suggest, debate, special, peace",Tanauan,False,,,,,,,
S00876,Nicole Erickson,27,Female,2019,BFA,Fine Arts,3.1,No,"against, response, project, local, represent, person",Tanauan,True,6.0,News Reporter,News Reporter,Media,against,Private,<15k
